product_code,product_name,stock,recent_months,recent_months_with_sales,recent_units_sold,recent_average_monthly_sales,recent_sales_stddev,months_with_data,annual_units_sold,average_monthly_sales,sales_stddev,recommended_order
5838222,"Vildagliptina Generis MG, 50 mg Blister 56 Unidade(s) Comp...[56]",0.0,"JUN, JUL_2, AGO_2",2,3.0,1.0,0.816496580927726,4,7.0,0.4666666666666667,0.8055363982396382,4
5818950,"Melatonina Generis MG, 2 mg Blister 21 Unidade(s) Comp LP...[21]",1.0,"JUN, JUL_2, AGO_2",2,4.0,1.3333333333333333,1.247219128924647,12,26.0,1.7333333333333334,1.1234866364235145,4
2922896,"Lorazepam Labesfal , 1 mg Blister 20 Unidade(s) Comp...[20]",1.0,"JUN, JUL_2, AGO_2",3,5.0,1.6666666666666667,0.9428090415820634,7,14.0,0.9333333333333333,1.236482466066094,4
5704630,"Etoricoxib Generis MG, 30 mg Blister 20 Unidade(s) Comp revest pelic...[20]",0.0,"JUN, JUL_2, AGO_2",2,2.0,0.6666666666666666,0.4714045207910317,3,4.0,0.26666666666666666,0.5734883511361751,3
5733704,"Amoxicilina Aurobindo MG, 1000 mg Blister 16 Unidade(s) Comp disp...[16]",1.0,"JUN, JUL_2, AGO_2",3,4.0,1.3333333333333333,0.4714045207910317,7,9.0,0.6,0.7118052168020874,3
5673843,"Amlodipina + Valsartan Aurovitas MG, 5/160 mg x 56 comp rev...[56]",0.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,2
5765722,"Furosemida Generis MG, 40 mg Blister 60 Unidade(s) Comp...[60]",0.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,2,2.0,0.13333333333333333,0.33993463423951903,2
5725627,"Citalopram Generis MG, 20 mg Blister 56 Unidade(s) Comp revest pelic...[56]",0.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,4,5.0,0.3333333333333333,0.5962847939999438,2
5404082,"Ambroxol Generis MG, 3 mg/ml Frasco 200 ml Xar...[1]",0.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,2
5410089,"Nimesulida Generis MG, 100 mg x 20 comp...[20]",0.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,2
5831417,"Metilfenidato Generis MG, 18 mg Frasco 30 Unidade(s) Comp LP...[30]",0.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,6,9.0,0.6,0.8,2
5770862,"Macrogol Generis, 4000 mg x 20 pó sol oral saq...[20]",0.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,2
5863857,"Loperamida Imocalm ® Rapid , 2 mg Blister 10 Unidade(s) Comp orodisp...[10]",0.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,2
4058186,"Isotretinoína Aurovitas MG, 20 mg x 30 cáps mole...[30]",0.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,2
5760814,"Aripiprazol Aurovitas MG, 1 mg/mL-150 mL x 1 sol oral frasco...[1]",0.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,2
5399787,"Terbinafina Generis MG, 10 mg/g-15 g x 1 creme bisnaga...[1]",3.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,2,3.0,0.2,0.5416025603090641,0
5750971,"Montelucaste Generis MG, 5 mg Blister 28 Unidade(s) Comp mast...[28]",3.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,5,6.0,0.4,0.6110100926607788,0
5893300,"Prednisolona Generis MG, 5 mg Blister 60 Unidade(s) Comp...[60]",9.0,"JUN, JUL_2, AGO_2",3,10.0,3.3333333333333335,2.0548046676563256,8,17.0,1.1333333333333333,1.586050300449376,0
5036397,"Sucralfato Generis MG, 1000 mg/5 ml Saqueta 60 Unidade(s) Susp oral...[60]",4.0,"JUN, JUL_2, AGO_2",2,3.0,1.0,0.816496580927726,7,9.0,0.6,0.7118052168020874,0
5821418,"Amlodipina/Olmesartan medoxomilo/Hidroclorotiazida Generis MG, 5 mg + 20 mg + 12.5 mg Blister 56 Unidade(s) Comp revest pelic...[56]",3.0,"JUN, JUL_2, AGO_2",3,5.0,1.6666666666666667,0.4714045207910317,5,7.0,0.4666666666666667,0.7180219742846006,0
5729835,"Quetiapina Aurovitas MG, 25 mg Blister 20 Unidade(s) Comp revest pelic...[20]",19.0,"JUN, JUL_2, AGO_2",3,22.0,7.333333333333333,4.988876515698588,4,24.0,1.6,3.6660605559646724,0
5819016,"Amoxicilina Generis MG, 1000 mg Blister 16 Unidade(s) Comp revest pelic...[16]",3.0,"JUN, JUL_2, AGO_2",2,4.0,1.3333333333333333,1.247219128924647,11,27.0,1.8,1.8330302779823362,0
5659727,"Aripiprazol Aurovitas MG, 5 mg x 28 comp...[28]",3.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,2,3.0,0.2,0.5416025603090641,0
5215306,"Rabeprazol Generis MG, 10 mg x 56 comp gastrorresistente...[56]",2.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,1,1.0,0.06666666666666667,0.24944382578492946,0
5600234,"Nifedipina Generis MG, 30 mg Blister 28 Unidade(s) Comp LP...[28]",6.0,"JUN, JUL_2, AGO_2",3,8.0,2.6666666666666665,0.9428090415820634,14,67.0,4.466666666666667,2.6799668322989043,0
8756437,"Neotigason, 25 mg x 50 cáps...[50]",2.0,"JUN, JUL_2, AGO_2",1,2.0,0.6666666666666666,0.9428090415820634,5,8.0,0.5333333333333333,0.8844332774281067,0
5783956,"Atorvastatina Aurovitas MG, 20 mg Blister 28 Unidade(s) Comp revest pelic...[28]",6.0,"JUN, JUL_2, AGO_2",3,8.0,2.6666666666666665,0.9428090415820634,15,37.0,2.466666666666667,1.203698005684519,0
5031729,"Sertralina Aurobindo MG, 50 mg Blister 56 Unidade(s) Comp revest pelic...[56]",9.0,"JUN, JUL_2, AGO_2",3,20.0,6.666666666666667,1.8856180831641267,11,42.0,2.8,2.508651696296904,0
4601993,"Azitromicina Generis , 40 mg/ml Frasco 30 ml Po susp oral...[1]",5.0,"JUN, JUL_2, AGO_2",3,7.0,2.3333333333333335,1.247219128924647,10,22.0,1.4666666666666666,1.4079141387961918,0
9076943,"ADT, 25 mg x 60 comp rev...[60]",8.0,"JUN, JUL_2, AGO_2",3,10.0,3.3333333333333335,2.0548046676563256,15,65.0,4.333333333333333,2.5991451586157237,0
5694120,"Ramipril Aurovitas MG, 5 mg x 56 comp...[56]",2.0,"JUN, JUL_2, AGO_2",2,2.0,0.6666666666666666,0.4714045207910317,3,3.0,0.2,0.4,0
